"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1900034","GO:1900034","regulation of cellular response to heat","2/329","79/17913",0.427376429342818,0.821811064943188,0.730620393068894,"NUP210/NUP155",2
"GO:0006119","GO:0006119","oxidative phosphorylation","3/329","131/17913",0.433217560185838,0.828711453409832,0.736755093304618,"CCNB1/UQCC2/NDUFS8",3
"GO:1903363","GO:1903363","negative regulation of cellular protein catabolic process","2/329","80/17913",0.433669433038546,0.828711453409832,0.736755093304618,"PBK/LAPTM4B",2
"GO:2001023","GO:2001023","regulation of response to drug","2/329","80/17913",0.433669433038546,0.828711453409832,0.736755093304618,"PYCR1/TRAP1",2
"GO:0048639","GO:0048639","positive regulation of developmental growth","4/329","183/17913",0.434236973016195,0.828711453409832,0.736755093304618,"WNT3/CCNB1/RASAL1/CRABP2",4
"GO:0000266","GO:0000266","mitochondrial fission","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"MTFP1",1
"GO:0002675","GO:0002675","positive regulation of acute inflammatory response","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"F12",1
"GO:0006363","GO:0006363","termination of RNA polymerase I transcription","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"POLR2H",1
"GO:0006904","GO:0006904","vesicle docking involved in exocytosis","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"STX1A",1
"GO:0018279","GO:0018279","protein N-linked glycosylation via asparagine","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"ALG8",1
"GO:0021988","GO:0021988","olfactory lobe development","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"KIF14",1
"GO:0030262","GO:0030262","apoptotic nuclear changes","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"TOP2A",1
"GO:0030513","GO:0030513","positive regulation of BMP signaling pathway","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"UBE2O",1
"GO:0033687","GO:0033687","osteoblast proliferation","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"CTHRC1",1
"GO:0036257","GO:0036257","multivesicular body organization","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"CHMP4B",1
"GO:0045987","GO:0045987","positive regulation of smooth muscle contraction","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"NMU",1
"GO:0048854","GO:0048854","brain morphogenesis","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"FANCD2",1
"GO:0051385","GO:0051385","response to mineralocorticoid","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"PARP1",1
"GO:0061036","GO:0061036","positive regulation of cartilage development","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"MDK",1
"GO:0061311","GO:0061311","cell surface receptor signaling pathway involved in heart development","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"MESP1",1
"GO:0070570","GO:0070570","regulation of neuron projection regeneration","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"SPP1",1
"GO:0097502","GO:0097502","mannosylation","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"ALG8",1
"GO:1902692","GO:1902692","regulation of neuroblast proliferation","1/329","31/17913",0.437375489299634,0.828711453409832,0.736755093304618,"ASPM",1
"GO:0007286","GO:0007286","spermatid development","3/329","132/17913",0.438064747753807,0.82891293586948,0.736934218653672,"SRPK1/HOOK1/STRBP",3
"GO:1901657","GO:1901657","glycosyl compound metabolic process","3/329","132/17913",0.438064747753807,0.82891293586948,0.736934218653672,"ATIC/TK1/PPAT",3
"GO:1902115","GO:1902115","regulation of organelle assembly","4/329","185/17913",0.442402996213274,0.834426756292704,0.741836208681277,"STIL/CHMP4B/PLK1/PLK4",4
"GO:0031503","GO:0031503","protein-containing complex localization","5/329","238/17913",0.444410804693602,0.834426756292704,0.741836208681277,"BIRC5/NUP210/CPSF3/NUP155/WDR34",5
"GO:0051402","GO:0051402","neuron apoptotic process","5/329","238/17913",0.444410804693602,0.834426756292704,0.741836208681277,"PARP1/KIF14/MDK/SIX4/HYOU1",5
"GO:0045921","GO:0045921","positive regulation of exocytosis","2/329","82/17913",0.446143094382446,0.834426756292704,0.741836208681277,"STX1A/RAB15",2
"GO:2000060","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","2/329","82/17913",0.446143094382446,0.834426756292704,0.741836208681277,"AURKA/PLK1",2
"GO:0030260","GO:0030260","entry into host cell","3/329","134/17913",0.447711618553285,0.834426756292704,0.741836208681277,"XPR1/SLC52A2/P4HB",3
"GO:0044409","GO:0044409","entry into host","3/329","134/17913",0.447711618553285,0.834426756292704,0.741836208681277,"XPR1/SLC52A2/P4HB",3
"GO:0051806","GO:0051806","entry into cell of other organism involved in symbiotic interaction","3/329","134/17913",0.447711618553285,0.834426756292704,0.741836208681277,"XPR1/SLC52A2/P4HB",3
"GO:0051828","GO:0051828","entry into other organism involved in symbiotic interaction","3/329","134/17913",0.447711618553285,0.834426756292704,0.741836208681277,"XPR1/SLC52A2/P4HB",3
"GO:0000289","GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening","1/329","32/17913",0.447726874157056,0.834426756292704,0.741836208681277,"CNOT11",1
"GO:0003299","GO:0003299","muscle hypertrophy in response to stress","1/329","32/17913",0.447726874157056,0.834426756292704,0.741836208681277,"EZH2",1
"GO:0006356","GO:0006356","regulation of transcription by RNA polymerase I","1/329","32/17913",0.447726874157056,0.834426756292704,0.741836208681277,"NOL11",1
"GO:0014887","GO:0014887","cardiac muscle adaptation","1/329","32/17913",0.447726874157056,0.834426756292704,0.741836208681277,"EZH2",1
"GO:0014898","GO:0014898","cardiac muscle hypertrophy in response to stress","1/329","32/17913",0.447726874157056,0.834426756292704,0.741836208681277,"EZH2",1
"GO:0015804","GO:0015804","neutral amino acid transport","1/329","32/17913",0.447726874157056,0.834426756292704,0.741836208681277,"SFXN1",1
"GO:0018196","GO:0018196","peptidyl-asparagine modification","1/329","32/17913",0.447726874157056,0.834426756292704,0.741836208681277,"ALG8",1
"GO:0043001","GO:0043001","Golgi to plasma membrane protein transport","1/329","32/17913",0.447726874157056,0.834426756292704,0.741836208681277,"RAB26",1
"GO:0051693","GO:0051693","actin filament capping","1/329","32/17913",0.447726874157056,0.834426756292704,0.741836208681277,"SPTBN2",1
"GO:0071295","GO:0071295","cellular response to vitamin","1/329","32/17913",0.447726874157056,0.834426756292704,0.741836208681277,"CYP24A1",1
"GO:0071709","GO:0071709","membrane assembly","1/329","32/17913",0.447726874157056,0.834426756292704,0.741836208681277,"TLCD1",1
"GO:0086019","GO:0086019","cell-cell signaling involved in cardiac conduction","1/329","32/17913",0.447726874157056,0.834426756292704,0.741836208681277,"NUP155",1
"GO:1902235","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","1/329","32/17913",0.447726874157056,0.834426756292704,0.741836208681277,"HYOU1",1
"GO:2001171","GO:2001171","positive regulation of ATP biosynthetic process","1/329","32/17913",0.447726874157056,0.834426756292704,0.741836208681277,"ENO1",1
"GO:0017157","GO:0017157","regulation of exocytosis","4/329","187/17913",0.450533927621573,0.839038756047892,0.745936446823243,"STX1A/RAB26/RAB15/CHRNA5",4
"GO:0044782","GO:0044782","cilium organization","7/329","346/17913",0.45154307534812,0.839038756047892,0.745936446823243,"CELSR3/NEK2/POC1A/HYLS1/WDR34/PLK1/PLK4",7
"GO:0006672","GO:0006672","ceramide metabolic process","2/329","83/17913",0.452322275524893,0.839038756047892,0.745936446823243,"B4GALT3/SGPL1",2
"GO:0010977","GO:0010977","negative regulation of neuron projection development","3/329","135/17913",0.452510292718706,0.839038756047892,0.745936446823243,"WNT3/SPP1/NGEF",3
"GO:0016197","GO:0016197","endosomal transport","4/329","188/17913",0.45458537461463,0.839038756047892,0.745936446823243,"CHMP4B/DPY30/UBE2O/LAPTM4B",4
"GO:0006836","GO:0006836","neurotransmitter transport","5/329","241/17913",0.455146926864088,0.839038756047892,0.745936446823243,"STX1A/CHRNA5/ICA1/GAD1/SLC29A2",5
"GO:0030072","GO:0030072","peptide hormone secretion","5/329","241/17913",0.455146926864088,0.839038756047892,0.745936446823243,"STX1A/VGF/UQCC2/ICA1/NMU",5
"GO:1903305","GO:1903305","regulation of regulated secretory pathway","3/329","136/17913",0.457291809583437,0.839038756047892,0.745936446823243,"STX1A/RAB15/CHRNA5",3
"GO:0002385","GO:0002385","mucosal immune response","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"GCNT3",1
"GO:0006040","GO:0006040","amino sugar metabolic process","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"GFPT1",1
"GO:0006308","GO:0006308","DNA catabolic process","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"DNASE1",1
"GO:0006370","GO:0006370","7-methylguanosine mRNA capping","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"POLR2H",1
"GO:0006921","GO:0006921","cellular component disassembly involved in execution phase of apoptosis","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"TOP2A",1
"GO:0010039","GO:0010039","response to iron ion","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"CCNB1",1
"GO:0010092","GO:0010092","specification of animal organ identity","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"MESP1",1
"GO:0010837","GO:0010837","regulation of keratinocyte proliferation","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"MDK",1
"GO:0042339","GO:0042339","keratan sulfate metabolic process","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"B4GALT3",1
"GO:0042462","GO:0042462","eye photoreceptor cell development","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"MYO7A",1
"GO:0042558","GO:0042558","pteridine-containing compound metabolic process","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"ATIC",1
"GO:0042755","GO:0042755","eating behavior","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"NMU",1
"GO:0043094","GO:0043094","cellular metabolic compound salvage","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"TK1",1
"GO:0043928","GO:0043928","exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"SKIV2L",1
"GO:0051954","GO:0051954","positive regulation of amine transport","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"STX1A",1
"GO:0071353","GO:0071353","cellular response to interleukin-4","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"MCM2",1
"GO:0072350","GO:0072350","tricarboxylic acid metabolic process","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"IDH2",1
"GO:2000785","GO:2000785","regulation of autophagosome assembly","1/329","33/17913",0.45788837845784,0.839038756047892,0.745936446823243,"CHMP4B",1
"GO:0030838","GO:0030838","positive regulation of actin filament polymerization","2/329","84/17913",0.458462105097899,0.839038756047892,0.745936446823243,"BAIAP2L1/SPIRE2",2
"GO:0043470","GO:0043470","regulation of carbohydrate catabolic process","2/329","84/17913",0.458462105097899,0.839038756047892,0.745936446823243,"NUP210/NUP155",2
"GO:0031532","GO:0031532","actin cytoskeleton reorganization","2/329","85/17913",0.46456194174125,0.841689043363378,0.748292650143917,"MDK/BAIAP2L1",2
"GO:0045185","GO:0045185","maintenance of protein location","2/329","85/17913",0.46456194174125,0.841689043363378,0.748292650143917,"TONSL/BARD1",2
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","6/329","297/17913",0.464686742777437,0.841689043363378,0.748292650143917,"ECT2/MDK/BAIAP2L1/SPIRE2/ARHGEF19/SPTBN2",6
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","6/329","297/17913",0.464686742777437,0.841689043363378,0.748292650143917,"PARP1/PPAT/BAIAP2L1/CCNA2/SRD5A1/EPRS",6
"GO:0010975","GO:0010975","regulation of neuron projection development","9/329","458/17913",0.465982191375464,0.841689043363378,0.748292650143917,"WNT3/CDC20/EZH2/DDX56/SPP1/MDK/RASAL1/NGEF/CRABP2",9
"GO:0019080","GO:0019080","viral gene expression","4/329","191/17913",0.466679666560902,0.841689043363378,0.748292650143917,"NUP210/POLR2H/NUP155/DENR",4
"GO:0010770","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","3/329","138/17913",0.466801503158681,0.841689043363378,0.748292650143917,"WNT3/MDK/CRABP2",3
"GO:0031056","GO:0031056","regulation of histone modification","3/329","138/17913",0.466801503158681,0.841689043363378,0.748292650143917,"CCNB1/CHEK1/PYGO2",3
"GO:0048515","GO:0048515","spermatid differentiation","3/329","138/17913",0.466801503158681,0.841689043363378,0.748292650143917,"SRPK1/HOOK1/STRBP",3
"GO:0000291","GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"SKIV2L",1
"GO:0007019","GO:0007019","microtubule depolymerization","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"KIF2C",1
"GO:0007131","GO:0007131","reciprocal meiotic recombination","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"CENPX",1
"GO:0009452","GO:0009452","7-methylguanosine RNA capping","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"POLR2H",1
"GO:0010259","GO:0010259","multicellular organism aging","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"RAD54L",1
"GO:0032435","GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"PBK",1
"GO:0032735","GO:0032735","positive regulation of interleukin-12 production","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"MDK",1
"GO:0036260","GO:0036260","RNA capping","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"POLR2H",1
"GO:0045777","GO:0045777","positive regulation of blood pressure","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"NMU",1
"GO:0050913","GO:0050913","sensory perception of bitter taste","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"CST1",1
"GO:0051180","GO:0051180","vitamin transport","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"SLC52A2",1
"GO:0060795","GO:0060795","cell fate commitment involved in formation of primary germ layer","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"MESP1",1
"GO:0072595","GO:0072595","maintenance of protein localization in organelle","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"BARD1",1
"GO:0097009","GO:0097009","energy homeostasis","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"NMU",1
"GO:0097352","GO:0097352","autophagosome maturation","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"UBQLN4",1
"GO:0097484","GO:0097484","dendrite extension","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"RASAL1",1
"GO:1902622","GO:1902622","regulation of neutrophil migration","1/329","34/17913",0.467863474849751,0.841689043363378,0.748292650143917,"MDK",1
"GO:0032984","GO:0032984","protein-containing complex disassembly","6/329","298/17913",0.467900976637659,0.841689043363378,0.748292650143917,"KIF2C/DAP3/MRPL12/DENR/UBQLN4/SPTBN2",6
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","2/329","86/17913",0.47062118074804,0.843504976609211,0.749907081877017,"KIF14/MDK",2
"GO:0048145","GO:0048145","regulation of fibroblast proliferation","2/329","86/17913",0.47062118074804,0.843504976609211,0.749907081877017,"CCNB1/CCNA2",2
"GO:0070125","GO:0070125","mitochondrial translational elongation","2/329","86/17913",0.47062118074804,0.843504976609211,0.749907081877017,"DAP3/MRPL12",2
"GO:2000177","GO:2000177","regulation of neural precursor cell proliferation","2/329","86/17913",0.47062118074804,0.843504976609211,0.749907081877017,"ASPM/MDK",2
"GO:0001763","GO:0001763","morphogenesis of a branching structure","4/329","192/17913",0.470690013318853,0.843504976609211,0.749907081877017,"TIMELESS/MDK/SIX4/ST14",4
